,line_id,name,shortName,mode,networkId,impactedObjects,file_lastUpdatedDate
91,line:IDFM:C00764,1206,1206,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
92,line:IDFM:C00774,1207,1207,Bus,network:IDFM:1082,"[{'disruptionIds': ['053c2894-9a9e-11ef-aca5-0a58a9feac02'], 'id': 'line:IDFM:C00774', 'name': '1207', 'type': 'line'}, {'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}, {'disruptionIds': ['053c2894-9a9e-11ef-aca5-0a58a9feac02'], 'id': 'stop_point:IDFM:8949', 'name': 'Les Plants - Préfecture RER', 'type': 'stop_point'}, {'disruptionIds': ['053c2894-9a9e-11ef-aca5-0a58a9feac02'], 'id': 'stop_point:IDFM:10138', 'name': 'Les Plants - Préfecture RER', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
93,line:IDFM:C00778,1208,1208,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
94,line:IDFM:C01685,1221,1221,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
95,line:IDFM:C01674,1222,1222,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
96,line:IDFM:C00770,1223,1223,Bus,network:IDFM:1082,"[{'disruptionIds': ['bf08dc0c-ae5a-11ef-a448-0a58a9feac02'], 'id': 'line:IDFM:C00770', 'name': '1223', 'type': 'line'}, {'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
97,line:IDFM:C00771,1224,1224,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
98,line:IDFM:C02086,1225,1225,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
99,line:IDFM:C00781,1226,1226,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
100,line:IDFM:C01480,1227,1227,Bus,network:IDFM:1082,"[{'disruptionIds': ['9a169120-8b9e-11ef-8d26-0a58a9feac02', 'd0c9d13e-86e2-11ef-b0c7-0a58a9feac02'], 'id': 'line:IDFM:C01480', 'name': '1227', 'type': 'line'}, {'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
101,line:IDFM:C00783,1228,1228,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
102,line:IDFM:C00762,1230,1230,Bus,network:IDFM:1082,"[{'disruptionIds': ['053c2894-9a9e-11ef-aca5-0a58a9feac02', 'b11ea424-9dc4-11ef-a448-0a58a9feac02'], 'id': 'line:IDFM:C00762', 'name': '1230', 'type': 'line'}, {'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}, {'disruptionIds': ['053c2894-9a9e-11ef-aca5-0a58a9feac02'], 'id': 'stop_point:IDFM:10138', 'name': 'Les Plants - Préfecture RER', 'type': 'stop_point'}, {'disruptionIds': ['b11ea424-9dc4-11ef-a448-0a58a9feac02'], 'id': 'stop_point:IDFM:10136', 'name': 'Les Touleuses', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
103,line:IDFM:C01477,1231,1231,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
104,line:IDFM:C00782,1232,1232,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
105,line:IDFM:C02085,1233,1233,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
106,line:IDFM:C01479,1234,1234,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
107,line:IDFM:C02625,1235,1235,Bus,network:IDFM:1082,"[{'disruptionIds': ['e3f5a39c-66a2-11ef-903f-0a58a9feac02'], 'id': 'line:IDFM:C02625', 'name': '1235', 'type': 'line'}, {'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
108,line:IDFM:C00765,1236,1236,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
109,line:IDFM:C00773,1237,1237,Bus,network:IDFM:1082,"[{'disruptionIds': ['50165c54-86e4-11ef-aca5-0a58a9feac02'], 'id': 'line:IDFM:C00773', 'name': '1237', 'type': 'line'}, {'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
110,line:IDFM:C00766,1238,1238,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}, {'disruptionIds': ['053c2894-9a9e-11ef-aca5-0a58a9feac02'], 'id': 'stop_point:IDFM:10138', 'name': 'Les Plants - Préfecture RER', 'type': 'stop_point'}, {'disruptionIds': ['053c2894-9a9e-11ef-aca5-0a58a9feac02'], 'id': 'stop_point:IDFM:8949', 'name': 'Les Plants - Préfecture RER', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
111,line:IDFM:C00767,1239,1239,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
112,line:IDFM:C00768,1240,1240,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
113,line:IDFM:C00784,1241,1241,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
114,line:IDFM:C00785,1242,1242,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
115,line:IDFM:C02225,1255,1255,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
116,line:IDFM:C02705,1257,1257,Bus,network:IDFM:1082,"[{'disruptionIds': ['d69e6e92-ad68-11ef-845d-0a58a9feac02'], 'id': 'network:IDFM:1082', 'name': 'Cergy-Pontoise Confluence', 'type': 'network'}]",2024-12-06T13:50:22.638Z
117,line:IDFM:C00086,1 (future 4511),1,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
118,line:IDFM:C00087,2 (future 4512),2,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
119,line:IDFM:C00089,4 (future 4514),4,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
120,line:IDFM:C02662,5 (future 4513),5,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
121,line:IDFM:C00094,15 (future 4515),15,Bus,network:IDFM:1076,"[{'disruptionIds': ['ca690ba0-b0ab-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00094', 'name': '15 (future 4515)', 'type': 'line'}, {'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}, {'disruptionIds': ['ca690ba0-b0ab-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:11828', 'name': 'Guy Môquet', 'type': 'stop_point'}, {'disruptionIds': ['ca690ba0-b0ab-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:12045', 'name': 'Vieux Logis', 'type': 'stop_point'}, {'disruptionIds': ['ca690ba0-b0ab-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:11827', 'name': 'Guy Môquet', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
122,line:IDFM:C00083,101 (future 4553),101,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
123,line:IDFM:C01763,102 (future 4554),102,Bus,network:IDFM:1076,"[{'disruptionIds': ['9ae2f7da-a29e-11ef-845d-0a58a9feac02'], 'id': 'line:IDFM:C01763', 'name': '102 (future 4554)', 'type': 'line'}, {'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}, {'disruptionIds': ['9ae2f7da-a29e-11ef-845d-0a58a9feac02'], 'id': 'stop_point:IDFM:29385', 'name': 'Gare de Marolles', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
124,line:IDFM:C02418,105 (future 4535),105,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
125,line:IDFM:C02663,106 (future 4536),106,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
126,line:IDFM:C00090,107 (future 4501),107,Bus,network:IDFM:1076,"[{'disruptionIds': ['70f1186c-9b56-11ee-97fc-0a58a9feac02', '8216f46e-a676-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C00090', 'name': '107 (future 4501)', 'type': 'line'}, {'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}, {'disruptionIds': ['8216f46e-a676-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:3160', 'name': 'Les Côteaux / Pasteur', 'type': 'stop_point'}, {'disruptionIds': ['8216f46e-a676-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:3159', 'name': 'Les Côteaux / Pasteur', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
127,line:IDFM:C01810,108 (future EXPRESS 9118),108,Bus,network:IDFM:1076,"[{'disruptionIds': ['8216f46e-a676-11ef-b233-0a58a9feac02'], 'id': 'line:IDFM:C01810', 'name': '108 (future EXPRESS 9118)', 'type': 'line'}, {'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}, {'disruptionIds': ['8216f46e-a676-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:3160', 'name': 'Les Côteaux / Pasteur', 'type': 'stop_point'}, {'disruptionIds': ['8216f46e-a676-11ef-b233-0a58a9feac02'], 'id': 'stop_point:IDFM:3159', 'name': 'Les Côteaux / Pasteur', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
128,line:IDFM:C01663,109 (future 4502),109,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
129,line:IDFM:C00323,202 (future 4530),202,Bus,network:IDFM:1076,"[{'disruptionIds': ['61c21d3a-b3bc-11ef-90f2-0a58a9feac02'], 'id': 'line:IDFM:C00323', 'name': '202 (future 4530)', 'type': 'line'}, {'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}, {'disruptionIds': ['61c21d3a-b3bc-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:419297', 'name': 'Grand Noyer', 'type': 'stop_point'}, {'disruptionIds': ['61c21d3a-b3bc-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:487049', 'name': 'Caroline Rier', 'type': 'stop_point'}, {'disruptionIds': ['61c21d3a-b3bc-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:487047', 'name': 'Caroline Rier', 'type': 'stop_point'}, {'disruptionIds': ['61c21d3a-b3bc-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:419300', 'name': 'Grand Noyer', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
130,line:IDFM:C02065,681S (future 4581),681S,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}, {'disruptionIds': ['a97df5c2-9a8f-11ef-984a-0a58a9feac02'], 'id': 'stop_point:IDFM:2938', 'name': 'Les Ormes', 'type': 'stop_point'}, {'disruptionIds': ['a97df5c2-9a8f-11ef-984a-0a58a9feac02'], 'id': 'stop_point:IDFM:415437', 'name': 'Saut du Loup', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
131,line:IDFM:C00964,685A (future 4582),685A,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
132,line:IDFM:C00972,685B (future 4555),685B,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
133,line:IDFM:C00103,1025 (future 4510),1025,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
134,line:IDFM:C01495,2271 (future 4531),2271,Bus,network:IDFM:1076,"[{'disruptionIds': ['863dcb28-5f8e-11ef-9a4d-0a58a9feac02'], 'id': 'line:IDFM:C01495', 'name': '2271 (future 4531)', 'type': 'line'}, {'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}, {'disruptionIds': ['863dcb28-5f8e-11ef-9a4d-0a58a9feac02'], 'id': 'stop_point:IDFM:420903', 'name': 'Léonard de Vinci', 'type': 'stop_point'}, {'disruptionIds': ['863dcb28-5f8e-11ef-9a4d-0a58a9feac02'], 'id': 'stop_point:IDFM:8572', 'name': 'Léonard de Vinci', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
135,line:IDFM:C01950,2272 (future 4532),2272,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
136,line:IDFM:C01498,2273 (future 4533),2273,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}, {'disruptionIds': ['61c21d3a-b3bc-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:419297', 'name': 'Grand Noyer', 'type': 'stop_point'}, {'disruptionIds': ['61c21d3a-b3bc-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:487049', 'name': 'Caroline Rier', 'type': 'stop_point'}, {'disruptionIds': ['61c21d3a-b3bc-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:487047', 'name': 'Caroline Rier', 'type': 'stop_point'}, {'disruptionIds': ['61c21d3a-b3bc-11ef-90f2-0a58a9feac02'], 'id': 'stop_point:IDFM:419300', 'name': 'Grand Noyer', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
137,line:IDFM:C01497,2274 (future 4534),2274,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
138,line:IDFM:C02682,4584,4584,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
139,line:IDFM:C00962,6801 (future 4551),6801,Bus,network:IDFM:1076,"[{'disruptionIds': ['a97df5c2-9a8f-11ef-984a-0a58a9feac02'], 'id': 'line:IDFM:C00962', 'name': '6801 (future 4551)', 'type': 'line'}, {'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}, {'disruptionIds': ['a97df5c2-9a8f-11ef-984a-0a58a9feac02'], 'id': 'stop_point:IDFM:2938', 'name': 'Les Ormes', 'type': 'stop_point'}, {'disruptionIds': ['a97df5c2-9a8f-11ef-984a-0a58a9feac02'], 'id': 'stop_point:IDFM:415437', 'name': 'Saut du Loup', 'type': 'stop_point'}, {'disruptionIds': ['a97df5c2-9a8f-11ef-984a-0a58a9feac02'], 'id': 'stop_point:IDFM:415474', 'name': 'Les Ormes', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
140,line:IDFM:C00963,6802 (future 4552),6802,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
141,line:IDFM:C00965,6806 (future 4576),6806,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
142,line:IDFM:C00966,6808 (future 4578),6808,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
143,line:IDFM:C00971,6810 (future 4570),6810,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}, {'disruptionIds': ['a97df5c2-9a8f-11ef-984a-0a58a9feac02'], 'id': 'stop_point:IDFM:2938', 'name': 'Les Ormes', 'type': 'stop_point'}, {'disruptionIds': ['a97df5c2-9a8f-11ef-984a-0a58a9feac02'], 'id': 'stop_point:IDFM:415437', 'name': 'Saut du Loup', 'type': 'stop_point'}, {'disruptionIds': ['a97df5c2-9a8f-11ef-984a-0a58a9feac02'], 'id': 'stop_point:IDFM:415474', 'name': 'Les Ormes', 'type': 'stop_point'}]",2024-12-06T13:50:22.638Z
144,line:IDFM:C01565,EXPRESS 9104 (future 4504),9104,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
145,line:IDFM:C00662,DM2A (future 4540),DM2A,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
146,line:IDFM:C00663,DM2B (future 4541),DM2B,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
147,line:IDFM:C00664,DM3A (future 4523),DM3A,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
148,line:IDFM:C02461,DM3B (future 4524),DM3B,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
149,line:IDFM:C00666,DM5 (future 4505),DM5,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
150,line:IDFM:C02398,DM5S (future 4577),DM5S,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
151,line:IDFM:C00667,DM6A (future 4516),DM6A,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
152,line:IDFM:C00668,DM6B (future 4517),DM6B,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
153,line:IDFM:C00670,DM8 (future 4518),DM8,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
154,line:IDFM:C00671,DM9 (future 4539),DM9,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
155,line:IDFM:C02399,DM9S (future 4579),DM9S,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
156,line:IDFM:C00677,DM13 (future 4543),DM13,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
157,line:IDFM:C00679,DM16 (future 4542),DM16,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
158,line:IDFM:C00678,DM17 (future 4537),DM17,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
159,line:IDFM:C00681,DM19 (future 4538),DM19,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
160,line:IDFM:C00682,DM20 (future 4550),DM20,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
161,line:IDFM:C00688,DM26 (future 4556),DM26,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
162,line:IDFM:C02397,DM50 (future 4520),DM50,Bus,network:IDFM:1076,"[{'disruptionIds': ['ccd78092-a101-11ef-b233-0a58a9feac02'], 'id': 'network:IDFM:1076', 'name': 'Cœur d’Essonne', 'type': 'network'}]",2024-12-06T13:50:22.638Z
